datetime,high,open,close,low,volume,signals,trade_type
2020-12-01 18:00:00,602.56,597.05,585.98,583.3,898063.909,0,
2020-12-02 00:00:00,598.0,585.92,586.81,574.73,937755.026,0,
2020-12-02 06:00:00,605.88,586.81,598.93,585.43,859343.187,0,
2020-12-02 12:00:00,599.4,598.94,589.62,583.5,1070388.666,0,
2020-12-02 18:00:00,601.96,589.63,596.96,588.32,592608.027,0,
2020-12-03 00:00:00,600.56,596.96,588.79,586.55,476128.709,0,
2020-12-03 06:00:00,617.0,588.79,614.79,585.95,1001015.244,0,
2020-12-03 12:00:00,624.7,614.8,613.11,606.0,980285.191,0,
2020-12-03 18:00:00,619.38,613.11,616.2,610.94,334324.758,0,
2020-12-04 00:00:00,620.99,616.21,603.93,600.0,607106.225,0,
2020-12-04 06:00:00,613.54,604.03,585.44,582.38,1043232.332,0,
2020-12-04 12:00:00,595.59,585.47,589.95,581.14,883822.381,0,
2020-12-04 18:00:00,593.91,589.94,567.68,564.91,717034.313,0,
2020-12-05 00:00:00,587.44,567.69,584.77,561.06,688577.447,0,
2020-12-05 06:00:00,598.2,584.78,590.22,583.53,594860.353,0,
2020-12-05 12:00:00,596.6,590.13,594.87,584.54,519589.134,0,
2020-12-05 18:00:00,597.57,594.87,596.97,590.51,304788.356,0,
2020-12-06 00:00:00,607.93,596.98,596.82,595.0,527805.216,0,
2020-12-06 06:00:00,601.89,596.81,593.35,586.26,473886.397,0,
2020-12-06 12:00:00,598.67,593.39,595.32,583.2,573447.823,0,
2020-12-06 18:00:00,604.24,595.32,601.86,590.0,455610.157,0,
2020-12-07 00:00:00,603.63,601.86,596.68,591.41,405424.886,0,
2020-12-07 06:00:00,601.75,596.68,590.89,590.32,423023.444,0,
2020-12-07 12:00:00,598.0,590.88,593.09,590.42,390050.561,0,
2020-12-07 18:00:00,593.86,593.12,591.84,584.67,446961.198,0,
2020-12-08 00:00:00,595.72,591.84,595.31,587.0,244259.761,0,
2020-12-08 06:00:00,595.75,595.31,574.03,571.13,1016157.065,0,
2020-12-08 12:00:00,581.52,574.05,577.37,569.04,904655.343,0,
2020-12-08 18:00:00,577.54,577.37,555.17,548.0,1068685.957,0,
2020-12-09 00:00:00,557.14,555.08,548.82,541.35,786626.85,0,
2020-12-09 06:00:00,565.67,548.83,561.82,531.0,1296435.68,0,
2020-12-09 12:00:00,577.0,561.77,569.14,560.21,914268.466,0,
2020-12-09 18:00:00,578.62,569.14,573.27,564.75,463268.614,0,
2020-12-10 00:00:00,575.67,573.28,564.18,561.76,442905.64,0,
2020-12-10 06:00:00,569.27,564.19,555.32,552.41,552672.416,0,
2020-12-10 12:00:00,563.26,555.31,559.23,548.52,883267.142,0,
2020-12-10 18:00:00,569.0,559.28,559.71,558.08,414292.308,0,
2020-12-11 00:00:00,561.37,559.69,545.07,540.51,892500.45,0,
2020-12-11 06:00:00,548.53,545.07,539.1,533.11,886455.234,0,
2020-12-11 12:00:00,554.87,539.1,545.22,537.13,757248.94,0,
2020-12-11 18:00:00,552.31,545.32,544.74,543.58,393396.936,0,
2020-12-12 00:00:00,561.02,544.8,556.75,543.34,452216.223,0,
2020-12-12 06:00:00,560.73,556.74,559.38,554.0,315255.951,0,
2020-12-12 12:00:00,560.3,559.38,556.36,551.39,408154.981,0,
2020-12-12 18:00:00,574.0,556.33,568.34,556.33,588919.718,0,
2020-12-13 00:00:00,571.99,568.3,569.25,563.11,329567.186,0,
2020-12-13 06:00:00,587.0,569.26,585.87,569.14,770973.393,0,
2020-12-13 12:00:00,595.47,585.79,594.74,580.2,776538.857,0,
2020-12-13 18:00:00,594.75,594.74,590.91,584.0,434492.844,0,
2020-12-14 00:00:00,591.63,590.92,585.38,581.82,454097.042,0,
2020-12-14 06:00:00,589.72,585.37,579.77,575.57,498066.82,0,
2020-12-14 12:00:00,588.58,579.78,581.08,576.04,563076.828,0,
2020-12-14 18:00:00,588.67,581.09,586.33,581.09,293174.815,0,
2020-12-15 00:00:00,598.0,586.32,582.78,579.0,725420.459,0,
2020-12-15 06:00:00,589.55,582.77,585.85,580.0,425195.159,0,
2020-12-15 12:00:00,589.37,585.85,585.92,582.59,374342.621,0,
2020-12-15 18:00:00,593.37,585.93,588.8,585.1,341178.05,0,
2020-12-16 00:00:00,589.49,588.8,584.36,581.04,349479.401,0,
2020-12-16 06:00:00,597.7,584.36,594.58,583.59,517978.429,0,
2020-12-16 12:00:00,630.21,594.57,622.19,591.72,1927763.356,1,long
2020-12-16 18:00:00,640.47,622.21,637.8,617.0,839004.234,0,
2020-12-17 00:00:00,653.85,637.79,648.34,633.89,1203707.075,0,
2020-12-17 06:00:00,674.24,648.33,663.62,636.42,2018924.693,1,long
2020-12-17 12:00:00,678.2,663.68,651.58,648.0,1521342.267,0,
2020-12-17 18:00:00,661.46,651.58,643.12,625.0,1880666.516,1,long
2020-12-18 00:00:00,655.11,643.09,646.86,630.1,792793.489,0,
2020-12-18 06:00:00,665.85,646.87,651.56,642.05,880310.702,0,
2020-12-18 12:00:00,656.04,651.57,647.41,632.65,921329.39,0,
2020-12-18 18:00:00,656.06,647.41,654.51,640.58,400832.881,0,
2020-12-19 00:00:00,660.8,654.44,653.08,646.25,435837.532,0,
2020-12-19 06:00:00,658.0,653.12,651.9,646.0,400857.941,0,
2020-12-19 12:00:00,671.95,651.91,664.02,649.26,1287396.018,0,
2020-12-19 18:00:00,669.8,664.02,658.81,655.44,511119.693,0,
2020-12-20 00:00:00,658.86,658.82,648.62,641.13,632551.043,0,
2020-12-20 06:00:00,662.99,648.62,653.37,647.66,523843.57,0,
2020-12-20 12:00:00,656.07,653.36,648.46,643.01,503116.007,0,
2020-12-20 18:00:00,659.0,648.44,638.27,620.93,1099668.066,0,
2020-12-21 00:00:00,648.76,638.25,642.58,633.88,500248.038,0,
2020-12-21 06:00:00,648.88,642.58,607.06,603.0,1470449.717,0,
2020-12-21 12:00:00,620.0,607.0,604.82,595.54,1183497.724,0,
2020-12-21 18:00:00,619.0,604.83,608.18,602.0,467486.876,0,
2020-12-22 00:00:00,616.0,608.24,607.18,602.24,541520.036,0,
2020-12-22 06:00:00,613.3,607.18,612.05,588.41,1050376.884,0,
2020-12-22 12:00:00,634.67,612.06,628.38,608.91,1095744.572,0,
2020-12-22 18:00:00,638.7,628.43,637.2,619.0,598303.906,0,
2020-12-23 00:00:00,639.54,637.2,615.73,609.63,826790.698,0,
2020-12-23 06:00:00,621.42,615.75,602.25,592.41,1131741.744,0,
2020-12-23 12:00:00,623.81,602.26,609.98,595.31,1295804.867,0,
2020-12-23 18:00:00,613.58,610.03,585.34,546.81,1340204.874,0,
2020-12-24 00:00:00,586.9,585.49,579.88,565.2,994044.606,0,
2020-12-24 06:00:00,585.73,579.87,582.46,570.02,647581.526,0,
2020-12-24 12:00:00,599.79,582.47,594.13,577.5,848448.348,0,
2020-12-24 18:00:00,615.42,594.13,612.31,591.83,664607.521,0,
2020-12-25 00:00:00,616.29,612.31,609.59,604.5,409337.362,0,
2020-12-25 06:00:00,634.96,609.6,629.81,607.76,896143.214,0,
2020-12-25 12:00:00,632.57,629.78,615.91,608.24,905371.353,0,
2020-12-25 18:00:00,628.66,615.91,627.18,613.76,412518.156,0,
2020-12-26 00:00:00,637.72,627.17,626.79,621.57,536614.402,0,
2020-12-26 06:00:00,632.36,626.8,622.76,615.1,548762.575,0,
2020-12-26 12:00:00,651.4,622.76,644.12,620.07,1119230.129,0,
2020-12-26 18:00:00,654.32,644.14,637.9,628.65,917745.418,0,
2020-12-27 00:00:00,653.9,637.89,646.47,635.4,610309.015,0,
2020-12-27 06:00:00,657.59,646.48,639.0,625.0,1036813.796,0,
2020-12-27 12:00:00,718.75,639.0,691.52,627.0,3176921.801,0,
2020-12-27 18:00:00,708.84,691.53,685.97,660.51,1538955.865,0,
2020-12-28 00:00:00,721.0,685.97,714.83,681.91,1262469.962,0,
2020-12-28 06:00:00,743.6,714.82,733.16,707.3,1703070.568,0,
2020-12-28 12:00:00,747.9,733.17,740.04,716.11,1379300.337,0,
2020-12-28 18:00:00,749.5,740.04,731.07,715.22,1110413.139,0,
2020-12-29 00:00:00,742.0,731.06,708.2,690.1,1484754.253,0,
2020-12-29 06:00:00,735.99,708.2,732.58,703.0,1049389.587,0,
2020-12-29 12:00:00,741.18,732.58,721.48,705.66,1152219.731,0,
2020-12-29 18:00:00,738.46,721.51,733.45,720.01,574678.145,0,
2020-12-30 00:00:00,749.4,733.45,732.36,725.55,835617.593,0,
2020-12-30 06:00:00,744.99,732.33,726.15,717.52,920122.908,0,
2020-12-30 12:00:00,739.46,726.19,736.97,720.0,627795.764,0,
2020-12-30 18:00:00,760.76,736.97,753.04,733.5,965347.237,0,
2020-12-31 00:00:00,757.0,753.05,741.98,727.53,728271.44,0,
2020-12-31 06:00:00,757.0,741.97,745.92,737.0,726337.076,0,
2020-12-31 12:00:00,748.56,745.98,737.97,721.75,1080226.99,0,
2020-12-31 18:00:00,746.3,737.98,737.19,732.64,341920.687,0,
2021-01-01 00:00:00,750.4,737.18,741.61,730.0,480206.439,0,
2021-01-01 06:00:00,744.09,741.73,739.88,725.59,456804.931,0,
2021-01-01 12:00:00,744.61,739.89,729.02,727.5,531662.693,0,
2021-01-01 18:00:00,732.86,728.8,729.77,714.55,483617.187,0,
2021-01-02 00:00:00,735.38,729.7,732.84,715.6,529611.59,0,
2021-01-02 06:00:00,741.7,732.84,730.5,723.25,538003.019,0,
2021-01-02 12:00:00,786.9,730.47,780.11,729.31,1935460.543,0,
2021-01-02 18:00:00,788.71,780.03,775.02,754.69,1173433.429,0,
2021-01-03 00:00:00,792.0,775.04,787.48,769.19,656054.068,0,
2021-01-03 06:00:00,834.0,787.44,830.97,784.32,1415714.649,0,
2021-01-03 12:00:00,985.79,830.97,939.94,827.62,4608327.124,1,long
2021-01-03 18:00:00,1022.51,939.94,980.24,894.21,2930171.961,0,
2021-01-04 00:00:00,1098.8,980.23,1086.44,953.91,2230109.209,0,
2021-01-04 06:00:00,1173.94,1086.48,977.12,890.0,5353087.39,1,long
2021-01-04 12:00:00,1059.28,977.08,1000.96,956.03,3131440.033,0,
2021-01-04 18:00:00,1052.04,1000.95,1043.11,993.02,1343024.435,0,
2021-01-05 00:00:00,1138.92,1043.12,990.92,974.23,2837530.593,0,
2021-01-05 06:00:00,1052.44,990.96,1044.18,979.95,1297792.769,0,
2021-01-05 12:00:00,1087.52,1044.18,1084.18,1002.18,1514949.834,0,
2021-01-05 18:00:00,1129.02,1083.97,1101.29,1045.56,1875823.897,0,
2021-01-06 00:00:00,1146.0,1101.29,1104.55,1057.3,1585875.526,0,
2021-01-06 06:00:00,1179.0,1104.54,1159.56,1091.43,1631996.227,0,
2021-01-06 12:00:00,1214.43,1159.6,1195.75,1123.34,1863786.72,0,
2021-01-06 18:00:00,1218.0,1195.8,1212.64,1112.02,1871203.08,0,
2021-01-07 00:00:00,1230.0,1212.98,1210.44,1181.0,1046230.866,0,
2021-01-07 06:00:00,1214.65,1210.45,1205.05,1160.0,922502.451,0,
2021-01-07 12:00:00,1283.0,1205.11,1275.48,1201.0,1457914.253,0,
2021-01-07 18:00:00,1297.15,1275.59,1227.12,1150.0,2381143.44,0,
2021-01-08 00:00:00,1235.26,1227.5,1149.4,1064.6,2128414.404,0,
2021-01-08 06:00:00,1275.25,1149.56,1259.41,1125.75,1539764.085,0,
2021-01-08 12:00:00,1279.06,1259.63,1217.15,1171.05,1807050.79,0,
2021-01-08 18:00:00,1231.42,1217.41,1218.39,1136.71,1519543.955,0,
2021-01-09 00:00:00,1236.96,1218.55,1186.08,1173.0,1061421.051,0,
2021-01-09 06:00:00,1241.49,1186.3,1223.0,1173.2,874844.757,0,
2021-01-09 12:00:00,1239.95,1223.0,1226.18,1195.8,785209.68,0,
2021-01-09 18:00:00,1314.0,1226.15,1279.96,1220.0,1435990.527,0,
2021-01-10 00:00:00,1347.14,1279.96,1317.53,1279.96,1020089.803,0,
2021-01-10 06:00:00,1354.66,1317.69,1262.9,1260.0,1349741.1,0,
2021-01-10 12:00:00,1329.0,1262.98,1303.83,1240.13,1765406.69,0,
2021-01-10 18:00:00,1313.84,1303.98,1257.96,1168.49,1778060.796,0,
2021-01-11 00:00:00,1264.5,1257.95,1094.92,1006.2,3155943.764,0,
2021-01-11 06:00:00,1149.73,1095.02,1068.9,1011.0,2412957.986,0,
2021-01-11 12:00:00,1104.0,1068.98,998.38,915.2,3885777.424,0,
2021-01-11 18:00:00,1093.62,998.17,1086.94,944.76,1782583.598,0,
2021-01-12 00:00:00,1131.0,1086.84,1130.76,1037.46,1282882.22,0,
2021-01-12 06:00:00,1153.13,1130.89,1101.08,1069.12,1283724.783,0,
2021-01-12 12:00:00,1128.1,1101.07,1119.16,1007.0,1790631.048,0,
2021-01-12 18:00:00,1124.0,1119.12,1050.82,1025.0,1174118.554,0,
2021-01-13 00:00:00,1060.37,1050.67,1036.7,987.21,1408425.048,0,
2021-01-13 06:00:00,1098.7,1036.68,1063.0,1032.71,981163.019,0,
2021-01-13 12:00:00,1085.19,1062.98,1075.28,1045.54,749290.988,0,
2021-01-13 18:00:00,1138.63,1075.28,1130.4,1072.58,890765.591,0,
2021-01-14 00:00:00,1150.0,1130.4,1110.29,1087.68,806015.04,0,
2021-01-14 06:00:00,1178.0,1110.29,1167.93,1107.0,956752.051,0,
2021-01-14 12:00:00,1249.32,1168.05,1221.37,1148.68,1293790.939,0,
2021-01-14 18:00:00,1240.69,1221.38,1234.86,1165.0,1022944.405,0,
2021-01-15 00:00:00,1260.0,1234.5,1185.73,1184.94,915653.555,0,
2021-01-15 06:00:00,1249.5,1185.92,1227.58,1175.73,911167.325,0,
2021-01-15 12:00:00,1232.27,1227.59,1155.87,1070.0,2183238.907,0,
2021-01-15 18:00:00,1176.82,1155.8,1168.79,1111.31,1010838.94,0,
2021-01-16 00:00:00,1199.62,1168.65,1165.33,1152.13,729128.39,0,
2021-01-16 06:00:00,1229.7,1165.24,1221.52,1163.84,717562.143,0,
2021-01-16 12:00:00,1296.79,1221.53,1256.41,1190.0,1413254.469,0,
2021-01-16 18:00:00,1283.6,1256.4,1230.19,1200.0,1120837.069,0,
2021-01-17 00:00:00,1260.47,1230.32,1216.75,1202.3,698450.635,0,
2021-01-17 06:00:00,1230.0,1216.76,1220.33,1165.0,1139894.869,0,
2021-01-17 12:00:00,1253.0,1220.39,1234.89,1193.0,899358.067,0,
2021-01-17 18:00:00,1272.28,1234.88,1233.71,1210.77,658814.868,0,
2021-01-18 00:00:00,1249.28,1233.61,1208.93,1183.2,738434.822,0,
2021-01-18 06:00:00,1236.41,1209.0,1227.37,1196.0,575459.59,0,
2021-01-18 12:00:00,1258.32,1227.38,1220.86,1213.33,827030.381,0,
2021-01-18 18:00:00,1265.96,1220.86,1262.99,1216.08,421880.284,0,
2021-01-19 00:00:00,1350.0,1263.0,1324.71,1255.51,1381261.281,0,
2021-01-19 06:00:00,1438.0,1324.92,1433.14,1320.0,1687354.023,0,
2021-01-19 12:00:00,1444.05,1432.84,1419.52,1382.8,1657887.692,0,
2021-01-19 18:00:00,1428.98,1419.53,1367.51,1337.0,1562341.348,0,
2021-01-20 00:00:00,1411.38,1367.38,1369.74,1316.0,1367949.266,0,
2021-01-20 06:00:00,1381.55,1369.71,1267.4,1252.0,1710988.183,0,
2021-01-20 12:00:00,1322.0,1267.36,1313.57,1236.35,1746659.165,0,
2021-01-20 18:00:00,1391.8,1313.56,1379.24,1303.06,1018676.584,0,
2021-01-21 00:00:00,1391.0,1379.23,1306.48,1279.6,1157536.52,0,
2021-01-21 06:00:00,1325.17,1306.4,1237.98,1225.77,1677323.888,0,
2021-01-21 12:00:00,1261.46,1237.63,1197.58,1166.14,2438751.123,0,
2021-01-21 18:00:00,1240.0,1197.58,1111.23,1083.4,1546595.984,0,
2021-01-22 00:00:00,1188.89,1111.82,1175.26,1041.13,2280916.868,0,
2021-01-22 06:00:00,1211.55,1175.28,1198.39,1113.76,1249682.556,0,
2021-01-22 12:00:00,1255.0,1198.39,1234.88,1194.22,1114275.087,0,
2021-01-22 18:00:00,1274.52,1234.84,1234.55,1219.1,830348.87,0,
2021-01-23 00:00:00,1267.75,1234.54,1264.88,1207.56,753325.027,0,
2021-01-23 06:00:00,1274.0,1265.1,1220.74,1213.14,810639.077,0,
2021-01-23 12:00:00,1261.65,1220.78,1254.6,1197.0,818533.225,0,
2021-01-23 18:00:00,1266.54,1254.75,1235.66,1225.35,537920.212,0,
2021-01-24 00:00:00,1336.18,1235.65,1328.0,1221.51,964052.66,0,
2021-01-24 06:00:00,1352.32,1328.0,1344.89,1308.0,761262.228,0,
2021-01-24 12:00:00,1368.49,1345.0,1359.62,1300.31,1064579.096,0,
2021-01-24 18:00:00,1401.88,1359.54,1394.24,1310.71,978659.35,0,
2021-01-25 00:00:00,1481.46,1394.23,1441.53,1385.11,1617723.182,0,
2021-01-25 06:00:00,1446.88,1441.52,1413.4,1382.8,875932.664,0,
2021-01-25 12:00:00,1446.78,1413.58,1401.22,1390.0,1167822.83,0,
2021-01-25 18:00:00,1407.22,1400.75,1318.61,1293.0,1476630.578,0,
2021-01-26 00:00:00,1379.5,1318.53,1339.41,1297.13,1145796.632,0,
2021-01-26 06:00:00,1348.28,1339.4,1314.68,1294.44,1039999.841,0,
2021-01-26 12:00:00,1330.0,1314.68,1329.79,1244.87,1685874.926,0,
2021-01-26 18:00:00,1377.33,1329.8,1368.4,1318.03,996434.945,0,
2021-01-27 00:00:00,1377.9,1368.48,1284.05,1273.34,926160.789,0,
2021-01-27 06:00:00,1311.23,1284.06,1249.95,1247.29,1161117.145,0,
2021-01-27 12:00:00,1308.95,1249.97,1258.92,1206.0,2035949.133,0,
2021-01-27 18:00:00,1298.59,1258.66,1238.55,1223.07,1153888.815,0,
2021-01-28 00:00:00,1304.27,1238.55,1302.1,1217.28,749964.408,0,
2021-01-28 06:00:00,1326.39,1302.11,1303.61,1265.44,887424.67,0,
2021-01-28 12:00:00,1361.25,1303.94,1339.2,1293.98,1159273.065,0,
2021-01-28 18:00:00,1362.94,1339.13,1329.86,1322.0,667283.778,0,
2021-01-29 00:00:00,1378.0,1330.28,1304.32,1285.46,890325.231,0,
2021-01-29 06:00:00,1436.97,1304.31,1421.87,1293.9,1867951.704,0,
2021-01-29 12:00:00,1443.0,1421.87,1375.4,1367.58,1130051.536,0,
2021-01-29 18:00:00,1413.57,1375.41,1381.99,1314.25,1121935.952,0,
2021-01-30 00:00:00,1409.35,1382.14,1337.28,1328.0,755637.699,0,
2021-01-30 06:00:00,1359.0,1337.29,1341.46,1328.8,545290.586,0,
2021-01-30 12:00:00,1382.0,1341.47,1372.73,1331.0,673854.578,0,
2021-01-30 18:00:00,1394.8,1372.81,1380.48,1365.6,389253.81,0,
2021-01-31 00:00:00,1383.7,1380.42,1353.04,1345.7,370699.761,0,
2021-01-31 06:00:00,1360.44,1353.05,1356.23,1340.31,401809.777,0,
2021-01-31 12:00:00,1373.53,1356.23,1291.01,1285.12,896350.924,0,
2021-01-31 18:00:00,1322.94,1291.01,1313.12,1281.96,423037.823,0,
2021-02-01 00:00:00,1331.54,1313.09,1322.0,1270.0,618642.02,0,
2021-02-01 06:00:00,1348.67,1322.0,1338.73,1302.71,616104.684,0,
2021-02-01 12:00:00,1348.12,1338.8,1319.35,1300.21,515999.188,0,
2021-02-01 18:00:00,1379.73,1319.35,1376.48,1317.46,531439.101,0,
2021-02-02 00:00:00,1416.54,1376.74,1389.1,1363.0,753718.763,0,
2021-02-02 06:00:00,1467.9,1389.1,1423.21,1389.09,1359125.221,0,
2021-02-02 12:00:00,1508.0,1423.22,1475.99,1411.0,1614299.361,0,
2021-02-02 18:00:00,1551.5,1476.0,1516.26,1470.41,1371212.896,0,
2021-02-03 00:00:00,1565.18,1516.2,1546.82,1510.76,765283.405,0,
2021-02-03 06:00:00,1576.5,1546.82,1541.6,1515.5,1067968.529,0,
2021-02-03 12:00:00,1646.19,1541.42,1642.75,1525.54,1584456.725,0,
2021-02-03 18:00:00,1672.76,1642.84,1666.0,1605.97,990052.065,0,
2021-02-04 00:00:00,1703.37,1666.1,1658.01,1635.5,1132440.096,0,
2021-02-04 06:00:00,1690.68,1658.0,1615.72,1571.11,1463188.14,0,
2021-02-04 12:00:00,1654.0,1615.65,1637.32,1557.0,1500820.402,0,
2021-02-04 18:00:00,1677.03,1637.32,1596.0,1588.01,870068.119,0,
2021-02-05 00:00:00,1659.0,1595.93,1635.0,1592.46,633796.295,0,
2021-02-05 06:00:00,1683.52,1635.01,1665.57,1635.01,740869.959,0,
2021-02-05 12:00:00,1767.19,1665.59,1731.3,1658.56,1411233.137,0,
2021-02-05 18:00:00,1733.85,1731.39,1721.16,1684.27,732569.713,0,
2021-02-06 00:00:00,1748.11,1721.03,1663.25,1647.09,1058452.213,0,
2021-02-06 06:00:00,1722.22,1663.26,1683.49,1660.09,708735.932,0,
2021-02-06 12:00:00,1711.73,1683.49,1707.15,1661.01,649597.605,0,
2021-02-06 18:00:00,1725.32,1707.15,1679.34,1672.42,574274.935,0,
2021-02-07 00:00:00,1695.5,1679.38,1617.1,1587.0,1000442.524,0,
2021-02-07 06:00:00,1658.25,1617.1,1627.22,1608.44,563072.661,0,
2021-02-07 12:00:00,1632.6,1627.17,1555.44,1490.48,1837404.853,0,
2021-02-07 18:00:00,1621.81,1555.4,1611.99,1552.22,662874.04,0,
2021-02-08 00:00:00,1632.73,1612.0,1610.11,1566.22,693344.677,0,
2021-02-08 06:00:00,1669.0,1610.06,1664.03,1610.05,594021.85,0,
2021-02-08 12:00:00,1782.5,1664.11,1713.52,1645.0,1814805.801,0,
2021-02-08 18:00:00,1758.99,1713.53,1755.61,1690.87,781878.107,0,
2021-02-09 00:00:00,1777.0,1755.6,1746.64,1713.2,663825.084,0,
2021-02-09 06:00:00,1830.47,1746.63,1758.51,1727.96,1272982.468,0,
2021-02-09 12:00:00,1773.69,1758.48,1744.33,1717.3,907743.567,0,
2021-02-09 18:00:00,1797.56,1744.34,1770.79,1739.39,543884.672,0,
2021-02-10 00:00:00,1832.4,1770.99,1801.76,1761.0,715441.802,0,
2021-02-10 06:00:00,1848.0,1801.76,1796.02,1775.0,817489.323,0,
2021-02-10 12:00:00,1796.36,1796.02,1738.58,1680.0,1442436.945,0,
2021-02-10 18:00:00,1762.46,1738.52,1743.31,1706.51,466772.58,0,
2021-02-11 00:00:00,1755.0,1743.3,1720.31,1704.21,439279.061,0,
2021-02-11 06:00:00,1792.09,1720.31,1766.95,1720.31,552304.417,0,
2021-02-11 12:00:00,1827.07,1767.01,1784.03,1766.53,746670.05,0,
2021-02-11 18:00:00,1814.75,1784.03,1789.32,1758.0,518508.671,0,
2021-02-12 00:00:00,1812.85,1789.32,1762.47,1740.22,515442.083,0,
2021-02-12 06:00:00,1788.02,1762.48,1780.01,1747.72,385442.196,0,
2021-02-12 12:00:00,1859.0,1780.17,1852.7,1750.0,1053563.652,0,
2021-02-12 18:00:00,1872.86,1852.69,1843.08,1816.2,696368.333,0,
2021-02-13 00:00:00,1878.88,1843.08,1852.49,1840.51,472463.798,0,
2021-02-13 06:00:00,1854.47,1852.5,1785.0,1764.79,903462.171,0,
2021-02-13 12:00:00,1828.0,1784.84,1796.64,1767.0,647930.744,0,
2021-02-13 18:00:00,1827.0,1796.64,1818.02,1787.54,357601.838,0,
2021-02-14 00:00:00,1850.0,1817.86,1845.59,1804.11,440425.752,0,
2021-02-14 06:00:00,1857.67,1845.6,1835.65,1828.44,427887.297,0,
2021-02-14 12:00:00,1849.36,1835.65,1805.79,1785.23,586266.834,0,
2021-02-14 18:00:00,1834.76,1805.79,1803.59,1798.85,319088.354,0,
2021-02-15 00:00:00,1816.26,1804.0,1723.58,1652.0,1422882.25,0,
2021-02-15 06:00:00,1798.0,1723.56,1789.35,1722.38,589802.873,0,
2021-02-15 12:00:00,1839.0,1789.36,1822.42,1778.49,623512.649,0,
2021-02-15 18:00:00,1839.63,1822.43,1781.34,1765.57,602498.038,0,
2021-02-16 00:00:00,1831.58,1781.34,1812.64,1747.96,623150.012,0,
2021-02-16 06:00:00,1812.96,1812.65,1786.09,1780.33,399718.425,0,
2021-02-16 12:00:00,1831.0,1786.07,1754.68,1742.97,976422.867,0,
2021-02-16 18:00:00,1787.28,1754.69,1784.31,1726.01,537486.57,0,
2021-02-17 00:00:00,1789.17,1784.31,1750.25,1735.66,445029.967,0,
2021-02-17 06:00:00,1828.0,1750.27,1812.02,1747.0,666860.535,0,
2021-02-17 12:00:00,1852.39,1812.01,1824.48,1803.0,738041.985,0,
2021-02-17 18:00:00,1864.26,1824.48,1849.86,1819.0,490982.779,0,
2021-02-18 00:00:00,1924.77,1849.87,1904.96,1849.37,704801.766,0,
2021-02-18 06:00:00,1938.5,1904.97,1902.65,1882.01,658591.018,0,
2021-02-18 12:00:00,1928.0,1902.65,1919.67,1883.0,573497.917,0,
2021-02-18 18:00:00,1955.0,1919.67,1941.26,1915.0,510453.265,0,
2021-02-19 00:00:00,1955.84,1941.12,1919.9,1894.0,617983.631,0,
2021-02-19 06:00:00,1948.26,1919.76,1939.68,1916.03,361307.356,0,
2021-02-19 12:00:00,1975.11,1939.74,1968.33,1916.0,632977.882,0,
2021-02-19 18:00:00,1980.0,1968.34,1958.58,1950.7,331630.001,0,
2021-02-20 00:00:00,2048.0,1958.59,2019.82,1926.88,916412.0,0,
2021-02-20 06:00:00,2037.71,2019.81,2006.07,1983.8,528009.537,0,
2021-02-20 12:00:00,2044.51,2006.06,2000.46,1960.0,822821.517,0,
2021-02-20 18:00:00,2006.41,2000.45,1914.58,1792.0,1006356.547,0,
2021-02-21 00:00:00,1958.95,1914.51,1944.81,1885.0,516510.837,0,
2021-02-21 06:00:00,1977.7,1944.82,1964.62,1900.71,539204.225,0,
2021-02-21 12:00:00,1975.0,1964.7,1953.22,1938.0,457383.047,0,
2021-02-21 18:00:00,1981.04,1953.21,1934.75,1903.03,526327.808,0,
2021-02-22 00:00:00,1938.5,1934.59,1870.58,1836.0,897619.438,0,
2021-02-22 06:00:00,1895.0,1870.58,1805.43,1772.27,961389.183,0,
2021-02-22 12:00:00,1811.42,1805.71,1683.41,1552.2,2308879.952,0,
2021-02-22 18:00:00,1804.5,1683.44,1778.3,1658.8,805015.241,0,
2021-02-23 00:00:00,1784.08,1778.22,1620.86,1552.63,1537018.704,0,
2021-02-23 06:00:00,1650.92,1620.86,1453.3,1348.17,2670159.345,0,
2021-02-23 12:00:00,1608.79,1453.22,1518.85,1425.49,1826547.928,0,
2021-02-23 18:00:00,1581.54,1519.15,1579.75,1436.0,1055623.608,0,
2021-02-24 00:00:00,1654.86,1579.75,1628.71,1501.09,877234.707,0,
2021-02-24 06:00:00,1714.04,1628.71,1678.0,1611.06,863418.678,0,
2021-02-24 12:00:00,1709.0,1678.0,1664.41,1590.44,1136468.601,0,
2021-02-24 18:00:00,1664.41,1664.41,1623.98,1554.92,716226.031,0,
2021-02-25 00:00:00,1658.26,1623.94,1622.96,1587.98,581955.583,0,
2021-02-25 06:00:00,1648.2,1622.96,1622.29,1578.89,643067.792,0,
2021-02-25 12:00:00,1672.49,1622.3,1593.55,1584.15,740971.808,0,
2021-02-25 18:00:00,1604.0,1593.31,1482.09,1458.0,989809.078,0,
2021-02-26 00:00:00,1530.26,1482.13,1451.93,1449.0,1145130.341,0,
2021-02-26 06:00:00,1495.15,1451.82,1485.53,1401.01,1079392.897,0,
2021-02-26 12:00:00,1563.66,1485.49,1521.64,1458.2,886083.941,0,
2021-02-26 18:00:00,1531.2,1521.65,1445.28,1410.32,769443.833,0,
2021-02-27 00:00:00,1519.28,1445.36,1508.0,1439.03,650599.016,0,
